ParticipantID|Sender|Onset|Enter|Typingti|Speed|AppOrig.|Text|Recipients|Blocked|KDels|DDels|DIns|DDels*N|DIns*N|TaggedText|CONDITION|BATCH|STAGE
T3RT3R|Michael Hunter|2740663|2749270|8607|0|Michael Hunter|/F)R|, dragon_slayer|OK|0|1|0|1|0|L|W|MIXED|7
T1LT1L|kudos|2741204|2746892|5688|1|kudos|/f)ort|, anon_person|OK|0|4|0|4|0|L|B|MIXED|7
server|server|2743469|2743469|0|0|kudos|****OTHER PARTICIPANT TYPED A TYPO|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T1RT1R|Claire|2744365|2748381|4016|2|Claire|ill do dddd|, maxine|OK|1|1|0|1|0|L|B|MIXED|7
T1LT1L|kudos|2747023|2751351|4328|1|kudos|/reset|, anon_person|OK|0|6|0|36|0|L|B|MIXED|7
T2LT2L|maxine|2747864|2786359|38495|0|maxine|sorry let's restart|, Claire|OK|44|39|0|39|0|L|B|MIXED|7
T0LT0L|psych4|2747913|2748553|640|3|psych4|k?|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T1RT1R|Claire|2749255|2751543|2288|2|Claire|/AAAA|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2749594|2763181|13587|0|dragon_slayer|/THIRT|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2750329|2753265|2936|2|Michael Hunter|/FOURT|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2751351|2751351|0|0|kudos|****OTHER PARTICIPANT TYPED A TYPO|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T1RT1R|Claire|2751826|2752530|704|5|Claire|done|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T1LT1L|kudos|2751903|2755495|3592|1|kudos|/eihth|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T0LT0L|psych4|2753352|2754334|982|2|psych4|oh|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2754801|2757609|2808|1|Michael Hunter|/NINE|, dragon_slayer|OK|0|1|0|1|0|L|W|MIXED|7
T1LT1L|kudos|2755784|2757415|1631|5|kudos|/eleventh|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T1LT1L|kudos|2758498|2765362|6864|0|kudos|/first|, anon_person|OK|0|4|0|4|0|L|B|MIXED|7
t3lt3l|stanfordstudent|2758617|2768713|10096|3|stanfordstudent|i'll do ninth and sixth then you end|, psych4|OK|6|6|0|6|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2760402|2760810|408|9|Michael Hunter|done|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
T0RT0R|dragon_slayer|2763295|2764761|1466|2|dragon_slayer|/TWO|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T0LT0L|psych4|2764770|2767601|2831|2|psych4|ready?|, stanfordstudent|OK|4|4|0|4|0|L|W|MIXED|7
T0RT0R|dragon_slayer|2765108|2766232|1124|4|dragon_slayer|/next|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T1LT1L|kudos|2765485|2767396|1911|3|kudos|/f)ort|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
server|server|2766245|2766245|0|0|server|Your score is: 103--Sort the following words in alphabetical order:---GGGG-CCCC-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2766245|2766245|0|0|server|Your score is: 64--Sort the following words in alphabetical order:---NNNN-MMMM-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2766245|2766245|0|0|dragon_slayer|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2767438|2767438|0|0|kudos|****OTHER PARTICIPANT TRIED TO SELECT AN ITEM THAT'S ALREADY BEEN SELECTED|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2767659|2773103|5444|2|dragon_slayer|GGGG and CCCC|, Michael Hunter|OK|1|1|0|1|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2768552|2773122|4570|2|Michael Hunter|NNNN and MMMM|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
T1LT1L|kudos|2769294|2769574|280|14|kudos|done|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T0LT0L|psych4|2771500|2771812|312|3|psych4|k|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T1RT1R|Claire|2773212|2774916|1704|3|Claire|going?|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T0LT0L|psych4|2773754|2774554|800|2|psych4|go|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T0LT0L|psych4|2775023|2780980|5957|1|psych4|/restart|, stanfordstudent|OK|0|8|0|8|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2777600|2778520|920|7|Michael Hunter|i start|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2779294|2783122|3828|2|Michael Hunter|/restart|, dragon_slayer|OK|0|4|0|4|0|L|W|MIXED|7
server|server|2780982|2780982|0|0|psych4|*****The list of items is deleted....start again |, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T0LT0L|psych4|2781198|2783613|2415|3|psych4|/eleventh|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2783123|2783123|0|0|Michael Hunter|*****The list of items is deleted....start again |, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
T2RT2R|anon_person|2783181|2788465|5284|1|anon_person|/TENTH|, kudos|OK|0|4|0|4|0|L|B|MIXED|7
T3RT3R|Michael Hunter|2784310|2786786|2476|2|Michael Hunter|/CCCC|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
t3lt3l|stanfordstudent|2785071|2788223|3152|1|stanfordstudent|/ninth|, psych4|OK|0|0|0|0|0|L|W|MIXED|7
T0LT0L|psych4|2786849|2799203|12354|0|psych4|/twelfth|, stanfordstudent|OK|0|2|0|2|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2787787|2791235|3448|1|Michael Hunter|/GGGG|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
t3lt3l|stanfordstudent|2788793|2791672|2879|2|stanfordstudent|/sixth|, psych4|OK|0|0|0|0|0|L|W|MIXED|7
T2RT2R|anon_person|2788981|2791155|2174|3|anon_person|/SECOND|, kudos|OK|0|0|0|0|0|L|B|MIXED|7
T1RT1R|Claire|2789201|2791105|1904|4|Claire|/restart|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T2LT2L|maxine|2789847|2796318|6471|0|maxine|/cccc|, Claire|OK|0|8|0|8|0|L|B|MIXED|7
server|server|2791105|2791105|0|0|Claire|*****The list of items is deleted....start again |, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T2RT2R|anon_person|2791460|2793382|1922|2|anon_person|/next|, kudos|OK|0|0|0|0|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2791659|2794577|2918|1|dragon_slayer|/MMMM|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T1RT1R|Claire|2791691|2793355|1664|3|Claire|/AAAA|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T3RT3R|Michael Hunter|2792667|2793195|528|7|Michael Hunter|done|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2793384|2793384|0|0|anon_person|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, kudos|OK|0|0|0|0|0|L|B|MIXED|7
T1RT1R|Claire|2793544|2794336|792|5|Claire|done|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2794809|2796712|1903|2|dragon_slayer|/NNNN|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T1LT1L|kudos|2795726|2804838|9112|3|kudos|m ok maybe f)ort is before  first|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T2RT2R|anon_person|2796289|2804496|8207|3|anon_person|i think you had some typos|, kudos|OK|1|1|0|1|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2796932|2799802|2870|1|dragon_slayer|/next|, Michael Hunter|OK|0|4|0|4|0|L|W|MIXED|7
server|server|2799818|2799818|0|0|server|Your score is: 107--Sort the following words in alphabetical order:---F)VE-FOURT-EIGHT-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2799824|2799824|0|0|server|Your score is: 68--Sort the following words in alphabetical order:---FOURT-SIX-EIGHT-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T0LT0L|psych4|2799890|2800922|1032|4|psych4|/next|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2799937|2799937|0|0|dragon_slayer|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T2LT2L|maxine|2800995|2805827|4832|1|maxine|/ffff|, Claire|OK|0|2|0|2|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2801152|2811698|10546|2|dragon_slayer|F)VE and FOURT and EIGHT|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T3RT3R|Michael Hunter|2802101|2806009|3908|3|Michael Hunter|FOURT SIX EIGHT|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2805241|2805241|0|0|server|Your score is: 70--Sort the following words in alphabetical order:---FFFF-HHHH-KKKK-MMMM-|, psych4|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2805241|2805241|0|0|server|Your score is: 111--Sort the following words in alphabetical order:---KKKK-EEEE-|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
server|server|2805241|2805241|0|0|psych4|****SELECTION CORRECT****NEXT SET OF OBJECTS****HURRY UP!|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T1LT1L|kudos|2805322|2808241|2919|3|kudos|try again|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
t3lt3l|stanfordstudent|2807411|2810468|3057|2|stanfordstudent|kkkk eeee|, psych4|OK|0|0|0|0|0|L|W|MIXED|7
T2RT2R|anon_person|2808468|2811218|2750|0|anon_person|ok|, kudos|OK|0|0|0|0|0|L|B|MIXED|7
T0LT0L|psych4|2809914|2817215|7301|2|psych4|ffff hhhh kkkk mmmm|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|7
T1LT1L|kudos|2810024|2810808|784|10|kudos|ready go|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T1RT1R|Claire|2810282|2815001|4719|1|Claire|/DDDD|, maxine|OK|0|3|0|3|0|L|B|MIXED|7
T2LT2L|maxine|2811017|2811391|374|10|maxine|done|, Claire|OK|0|0|0|0|0|L|B|MIXED|7
T1LT1L|kudos|2811159|2812110|951|6|kudos|/reset|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
server|server|2812119|2812119|0|0|kudos|****OTHER PARTICIPANT TYPED A TYPO|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T3RT3R|Michael Hunter|2812473|2829961|17488|0|Michael Hunter|F)R ELVEVEN|, dragon_slayer|OK|5|3|0|3|0|L|W|MIXED|7
T1LT1L|kudos|2812665|2816233|3568|1|kudos|/f)ort|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
T0RT0R|dragon_slayer|2813457|2815781|2324|3|dragon_slayer|you go?|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|7
T1RT1R|Claire|2815272|2816032|760|5|Claire|done|, maxine|OK|0|0|0|0|0|L|B|MIXED|7
T1LT1L|kudos|2816429|2817364|935|6|kudos|/first|, anon_person|OK|0|0|0|0|0|L|B|MIXED|7
server|server|2816535|2816535|0|0|server|Your score is: 70--Sort the following words in alphabetical order:---NEVER-SOMETHING-BEE)P-|, psych4|OK|0|0|0|0|0|L|W|MIXED|8
server|server|2816536|2816536|0|0|server|Your score is: 111--Sort the following words in alphabetical order:---BLAUGH-HOSPITAL-A)E-SOMETHING-|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|8
server|server|2816537|2816537|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---NOWGO-N))VERSOME-|, kudos|OK|0|0|0|0|0|L|B|MIXED|8
server|server|2816549|2816549|0|0|server|Your score is: 75--Sort the following words in alphabetical order:---NOWGO-NOTING-|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
server|server|2816566|2816566|0|0|server|Your score is: 107--Sort the following words in alphabetical order:---FOURT-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|8
server|server|2816567|2816567|0|0|server|Your score is: 68--Sort the following words in alphabetical order:---F)R-ELEVEN-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|8
server|server|2816572|2816572|0|0|server|Your score is: 69--Sort the following words in alphabetical order:---WELLINSIDE-|, Claire|OK|0|0|0|0|0|L|B|MIXED|8
server|server|2816572|2816572|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---WELCOME-THEN-|, maxine|OK|0|0|0|0|0|L|B|MIXED|8
T0LT0L|psych4|2818240|2819663|1423|2|psych4|damn|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|8
T2LT2L|maxine|2819400|2823095|3695|6|maxine|i have welcome and then|, Claire|OK|0|0|0|0|0|L|B|MIXED|8
T1LT1L|kudos|2819790|2820741|951|11|kudos|ru  serious|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
T0LT0L|psych4|2820221|2828003|7782|2|psych4|never something bee)p|, stanfordstudent|OK|4|4|0|4|0|L|W|MIXED|8
T0RT0R|dragon_slayer|2820765|2821670|905|5|dragon_slayer|FOURT|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|8
T2RT2R|anon_person|2822166|2823135|969|2|anon_person|ok|, kudos|OK|0|0|0|0|0|L|B|MIXED|8
server|server|2822341|2822341|0|0|kudos|****OTHER PARTICIPANT TYPED A TYPO|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
T1LT1L|kudos|2823796|2825499|1703|8|kudos|its faster now|, anon_person|OK|2|2|0|2|0|L|B|MIXED|8
T2RT2R|anon_person|2824836|2826761|1925|1|anon_person|hmm|, kudos|OK|0|0|0|0|0|L|B|MIXED|8
T1LT1L|kudos|2827129|2831393|4264|3|kudos|NOWGO N))VERSOME|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
T2RT2R|anon_person|2827190|2829200|2010|3|anon_person|nowgo'|, kudos|OK|0|0|0|0|0|L|B|MIXED|8
T1RT1R|Claire|2827281|2832624|5343|1|Claire|wellinside|, maxine|OK|5|5|0|5|0|L|B|MIXED|8
t3lt3l|stanfordstudent|2828313|2840665|12352|2|stanfordstudent|blaugh hospital a)e something|, psych4|OK|12|10|0|10|0|L|W|MIXED|8
T2RT2R|anon_person|2829698|2831420|1722|4|anon_person|noting'|, kudos|OK|0|0|0|0|0|L|B|MIXED|8
T3RT3R|Michael Hunter|2833644|2838684|5040|2|Michael Hunter|i mean ELEVEN|, dragon_slayer|OK|3|3|0|3|0|L|W|MIXED|8
T0RT0R|dragon_slayer|2835212|2842013|6801|3|dragon_slayer|you know which F is first?|, Michael Hunter|OK|1|1|0|1|0|L|W|MIXED|8
T1LT1L|kudos|2835588|2837186|1598|10|kudos|u do all of them|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
T2RT2R|anon_person|2839084|2840004|920|2|anon_person|ok|, kudos|OK|0|0|0|0|0|L|B|MIXED|8
T1LT1L|kudos|2839390|2840270|880|7|kudos|no wait|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
T1LT1L|kudos|2840410|2842602|2192|1|kudos|nvm|, anon_person|OK|2|2|0|2|0|L|B|MIXED|8
T2RT2R|anon_person|2840723|2855494|14771|0|anon_person|bye|, kudos|OK|2|2|0|2|0|L|B|MIXED|8
T2LT2L|maxine|2843007|2845558|2551|5|maxine|okay you start|, Claire|OK|0|0|0|0|0|L|B|MIXED|8
T2LT2L|maxine|2848731|2854746|6015|0|maxine|nvm|, Claire|OK|8|8|0|8|0|L|B|MIXED|8
T1LT1L|kudos|2848874|2849186|312|12|kudos|stop|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
T1LT1L|kudos|2852301|2852596|295|10|kudos|bye|, anon_person|OK|0|0|0|0|0|L|B|MIXED|8
server|server|3300223|3300223|0|0|server|Your score is: 70--Sort the following words in alphabetical order:---THREE-TWO-|, psych4|OK|0|0|0|0|0|L|W|MIXED|
server|server|3300223|3300223|0|0|server|Your score is: 111--Sort the following words in alphabetical order:---THIRT-|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|
server|server|3300359|3300359|0|0|server|Your score is: 75--Sort the following words in alphabetical order:---WIELD-DOSH-|, anon_person|OK|0|0|0|0|0|L|B|MIXED|
server|server|3300359|3300359|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---WELLINSIDE-|, kudos|OK|0|0|0|0|0|L|B|MIXED|
server|server|3300517|3300517|0|0|server|Your score is: 107--Sort the following words in alphabetical order:---BB)EE-SOMETHING-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|
server|server|3305715|3305715|0|0|server|Your score is: 68--Sort the following words in alphabetical order:---BB)EE-NEVER-BANGLE-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|
server|server|3305851|3305851|0|0|server|Your score is: 69--Sort the following words in alphabetical order:---FOURT-THIRT-SIX-ELEVEN-|, Claire|OK|0|0|0|0|0|L|B|MIXED|
server|server|3305851|3305851|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---THREE-F)VE-|, maxine|OK|0|0|0|0|0|L|B|MIXED|
server|server|3600213|3600213|0|0|server|Your score is: 70--Sort the following words in alphabetical order:---TWELFTH-NINTH-THIRTH-|, psych4|OK|0|0|0|0|0|L|W|MIXED|
server|server|3600214|3600214|0|0|server|Your score is: 111--Sort the following words in alphabetical order:---TWELFTH-|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|
server|server|3600422|3600422|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---KKKK-|, kudos|OK|0|0|0|0|0|L|B|MIXED|
server|server|3600423|3600423|0|0|server|Your score is: 75--Sort the following words in alphabetical order:---KKKK-DDDD-GGGG-|, anon_person|OK|0|0|0|0|0|L|B|MIXED|
server|server|3600626|3600626|0|0|server|Your score is: 107--Sort the following words in alphabetical order:---SOMETHING-BANGLE-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|
server|server|3600626|3600626|0|0|server|Your score is: 68--Sort the following words in alphabetical order:---NEVER-BANGLE-HOSPITAL-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|
server|server|3600843|3600843|0|0|server|Your score is: 69--Sort the following words in alphabetical order:---NINE-TEN-|, Claire|OK|0|0|0|0|0|L|B|MIXED|
server|server|3600843|3600843|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---TEN-F)R-TWELVE-|, maxine|OK|0|0|0|0|0|L|B|MIXED|
server|server|3900448|3900448|0|0|server|Your score is: 70--Sort the following words in alphabetical order:---TWELFTH-|, psych4|OK|0|0|0|0|0|L|W|MIXED|
server|server|3900448|3900448|0|0|server|Your score is: 111--Sort the following words in alphabetical order:---FIRST-TENTH-|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|
server|server|3900690|3900690|0|0|server|Your score is: 75--Sort the following words in alphabetical order:---HHHH-DDDD-EEEE-JJJJ-|, anon_person|OK|0|0|0|0|0|L|B|MIXED|
server|server|3900690|3900690|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---NNNN-BBBB-JJJJ-DDDD-|, kudos|OK|0|0|0|0|0|L|B|MIXED|
server|server|3900947|3900947|0|0|server|Your score is: 107--Sort the following words in alphabetical order:---PLAYFUL-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|
server|server|3900947|3900947|0|0|server|Your score is: 68--Sort the following words in alphabetical order:---SOUP-NOT-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|
server|server|3901216|3901216|0|0|server|Your score is: 69--Sort the following words in alphabetical order:---FIFTH-FOURTH-|, Claire|OK|0|0|0|0|0|L|B|MIXED|
server|server|3901216|3901216|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---ELEVENTH-|, maxine|OK|0|0|0|0|0|L|B|MIXED|
server|server|6629340|6629340|0|0|server|Your score is: 70--Sort the following words in alphabetical order:---SEVENTH-FIFTH-|, psych4|OK|0|0|0|0|0|L|W|MIXED|
server|server|6629341|6629341|0|0|server|Your score is: 111--Sort the following words in alphabetical order:---SECOND-NINTH-|, stanfordstudent|OK|0|0|0|0|0|L|W|MIXED|
server|server|6629815|6629815|0|0|server|Your score is: 75--Sort the following words in alphabetical order:---CARE-BANGLE-A)E-|, anon_person|OK|0|0|0|0|0|L|B|MIXED|
server|server|6629815|6629815|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---NEVER-|, kudos|OK|0|0|0|0|0|L|B|MIXED|
server|server|6630147|6630147|0|0|server|Your score is: 107--Sort the following words in alphabetical order:---JJJJ-CCCC-BBBB-AAAA-HHHH-|, dragon_slayer|OK|0|0|0|0|0|L|W|MIXED|
server|server|6630147|6630147|0|0|server|Your score is: 68--Sort the following words in alphabetical order:---NNNN-|, Michael Hunter|OK|0|0|0|0|0|L|W|MIXED|
server|server|6630450|6630450|0|0|server|Your score is: 69--Sort the following words in alphabetical order:---F)ORT-SEVENTH-EIHTH-|, Claire|OK|0|0|0|0|0|L|B|MIXED|
server|server|6630450|6630450|0|0|server|Your score is: 76--Sort the following words in alphabetical order:---THIRTH-|, maxine|OK|0|0|0|0|0|L|B|MIXED|
server|server|0|0|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---INCLII-|, maxine|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|38|38|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---BACKG-LIZARD-|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|44|44|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---SOMEMORE-|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|45|45|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---SOMEWHERE-SOME-|, serafina|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|57|57|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---WATCH-|, John|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|65|65|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---WOULD-THERE-|, zAlieron|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|70|70|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---MONEY-CAVE-|, flower|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|70|70|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---CAR-|, purplefalcon|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|75|75|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---QQQQ-|, foozy|OK|0|0|0|0|0|E|WP|WITHIN6|0
server|server|76|76|0|0|server|Your score is: 0--Sort the following words in alphabetical order:---LLL-RANKEDIN-|, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|0
T2LT2L|Pat37|7164|19145|11981|0|Pat37|/somemore|, serafina|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|19149|19149|0|0|Pat37|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, serafina|OK|0|0|0|0|0|E|W|WITHIN6|0
T0LT0L|maxine|21245|22310|1065|2|maxine|hhh|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|0
T3LT3L|serafina|5882|26841|20959|0|serafina|/some|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|26844|26844|0|0|serafina|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
T5RT5R|toolbox|26775|27569|794|2|toolbox|Hi|, foozy|OK|0|0|0|0|0|E|WP|WITHIN6|0
T1RT1R|purplefalcon|24431|27978|3547|0|purplefalcon|yo|, flower|OK|1|1|0|1|0|E|W|WITHIN6|0
T0RT0R|flower|26598|28198|1600|1|flower|hi|, purplefalcon|OK|1|1|0|1|0|E|W|WITHIN6|0
T2RT2R|foozy|24171|34210|10039|0|foozy|Hi|, toolbox|OK|5|5|0|5|0|E|WP|WITHIN6|0
T4LT4L|John|31858|35163|3305|1|John|hello?|, zAlieron|OK|0|0|0|0|0|E|W|WITHIN6|0
T5LT5L|zAlieron|-11988|40605|52593|0|zAlieron|hi! how u wana do this? |, John|OK|39|35|0|35|0|E|W|WITHIN6|0
T3LT3L|serafina|38794|41066|2272|4|serafina|/somewhere|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|41089|41089|0|0|serafina|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
T1LT1L|bunny_rampage|43301|43685|384|2|bunny_rampage|j|, maxine|OK|0|0|0|0|0|E|W|WITHIN6|0
T0RT0R|flower|39486|43846|4360|4|flower|what are your words?|, purplefalcon|OK|0|0|0|0|0|E|W|WITHIN6|0
T1RT1R|purplefalcon|36137|48871|12734|0|purplefalcon|car|, flower|OK|5|21|0|293|0|E|W|WITHIN6|0
T1RT1R|purplefalcon|49439|50517|1078|3|purplefalcon|you?|, flower|OK|0|0|0|0|0|E|W|WITHIN6|0
T5LT5L|zAlieron|41095|50941|9846|4|zAlieron|so i have two words here; starting with a W and T|, John|OK|3|3|0|3|0|E|W|WITHIN6|0
T0RT0R|flower|52395|53859|1464|6|flower|just one?|, purplefalcon|OK|0|0|0|0|0|E|W|WITHIN6|0
T3LT3L|serafina|53035|56306|3271|1|serafina|/next|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|56314|56314|0|0|serafina|****CAN'T GO TO NEXT STEP. SELECTION IS INCORRECT. PLEASE START AGAIN|, Pat37|OK|0|0|0|0|0|E|W|WITHIN6|0
T1RT1R|purplefalcon|55772|56772|1000|3|purplefalcon|mhm|, flower|OK|0|0|0|0|0|E|W|WITHIN6|0
T0LT0L|maxine|50715|57579|6864|1|maxine|/inclii|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|0
server|server|57603|57603|0|0|maxine|****OTHER PARTICIPANT TRIED TO SELECT ONE OF YOUR ITEMS INSTEAD OF THEIRS|, bunny_rampage|OK|0|0|0|0|0|E|W|WITHIN6|0
T5RT5R|toolbox|53404|61860|8456|1|toolbox|i have two words|, foozy|OK|12|11|0|11|0|E|WP|WITHIN6|0
T0RT0R|flower|59741|62981|3240|4|flower|money and cave |, purplefalcon|OK|0|0|0|0|0|E|W|WITHIN6|0
T4LT4L|John|47048|63992|16944|0|John|good question|, zAlieron|OK|15|14|0|14|0|E|W|WITHIN6|0
T1LT1L|bunny_rampage|50311|64041|13730|2|bunny_rampage|my words are BACKG and LIZARD|, maxine|OK|0|0|0|0|0|E|W|WITHIN6|0
T5RT5R|toolbox|61905|64769|2864|6|toolbox|how many do you have|, foozy|OK|0|0|0|0|0|E|WP|WITHIN6|0
T2RT2R|foozy|63528|65321|1793|8|foozy|I only have one|, toolbox|OK|0|0|0|0|0|E|WP|WITHIN6|0
T4LT4L|John|64029|69965|5936|6|John|are we allowed to just say what we have?|, zAlieron|OK|0|0|0|0|0|E|W|WITHIN6|0
